Character,Sentence,Negative,Neutral,Positive,Compound,EXT_Pos,EXT_Neg,NEU_Pos,NEU_Neg,AGR_Pos,AGR_Neg,CON_Pos,CON_Neg,OPN_Pos,OPN_Neg
tom riddle," let's match the power of lord voldemort, heir of salazar slytherin against the famous harry potter. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0
tom riddle," parseltongue won't save you now, potter.  ",0.345,0.655,0.0,-0.3875,0,1,0,0,0,0,0,0,0,1
tom riddle, it only obeys me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
tom riddle," no! your bird may have blinded the basilisk, but it can still hear you. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
tom riddle," yes, potter. ",0.0,0.27,0.73,0.4019,1,0,1,0,0,0,1,0,1,0
tom riddle, the process is nearly complete. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
tom riddle," in a few minutes, ginny weasley will be dead, and i will cease to be a memory. ",0.212,0.788,0.0,-0.6486,0,0,0,1,0,1,0,1,0,1
tom riddle, lord voldemort will return .very much alive. ,0.0,0.676,0.324,0.4364,0,0,1,0,1,0,0,0,1,0
tom riddle," remarkable, isn't it? how quickly the venom of the basilisk penetrates the body? ",0.0,0.752,0.248,0.6072,1,0,1,0,0,0,0,0,1,0
tom riddle, i'd guess you have little more than a minute to live. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
tom riddle," you'll be with your dear mudblood mother soon, harry. ",0.0,0.755,0.245,0.3818,1,0,1,0,1,0,1,0,1,0
tom riddle," funny, the damage a silly little book can do especially in the hands of a silly little girl. ",0.143,0.628,0.229,-0.0258,0,1,0,1,0,1,0,0,0,1
tom riddle, what are you doing? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
tom riddle, stop. no!,0.714,0.286,0.0,-0.3595,0,1,0,1,0,0,0,0,0,1
harry-ron-hermione,no.,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge,"bad business, hagrid, very bad business. ",0.646,0.354,0.0,-0.807,0,1,0,1,0,0,0,1,0,1
fudge, had to come. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, three attacks on muggle-borns. ,0.492,0.508,0.0,-0.4404,0,1,0,1,0,1,0,0,0,1
fudge, things have gone far enough. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, the ministry's got to act. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," albus, look, hagrid's record is against him. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge, i've got to take him. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," i'm afraid we have no choice, hagrid. ",0.268,0.732,0.0,-0.296,0,0,0,1,0,1,0,0,0,1
fudge," come, hagrid. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge, good boy. ,0.0,0.256,0.744,0.4404,1,0,1,0,0,0,0,0,1,0
fudge," as minister for magic, it is my duty to inform you, mr. potter earlier this evening your uncle's sister was located a little south of sheffield, circling a chimney stack. ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
fudge, the accidental magic reversal department was dispatched immediately. ,0.157,0.843,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
fudge, she has been properly punctured and her memory modified. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
fudge, she will have no recollection of the incident whatsoever. ,0.216,0.784,0.0,-0.296,0,1,0,1,0,0,0,0,0,1
fudge, so that's that and no harm done. ,0.0,0.678,0.322,0.431,1,0,1,0,0,0,0,0,1,0
fudge, pea soup? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge, yes? ,0.0,0.0,1.0,0.4019,1,0,1,0,0,0,0,0,1,0
fudge, understand? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, come now harry. the ministry doesn't send people to azkaban for blowing up their aunts. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
fudge," on the other hand, running away like that, given the state of things was very, very irresponsible. ",0.15,0.604,0.246,0.3024,1,0,1,0,0,0,0,0,1,0
fudge, we have a killer on the loose. ,0.569,0.431,0.0,-0.765,0,1,0,1,0,1,0,0,0,1
fudge," nothing, of course. you're safe. ",0.0,0.58,0.42,0.4404,1,0,1,0,1,0,0,0,1,0
fudge, and that's what matters. ,0.0,0.732,0.268,0.0258,1,0,1,0,1,0,0,0,1,0
fudge, and tomorrow you'll be on your way back to hogwarts. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, these are your new schoolbooks. ,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
fudge, i took the liberty of having them brought here. ,0.0,0.702,0.298,0.5267,1,0,1,0,1,0,1,0,1,0
fudge, now tom will show you to your room. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," oh, by the way, harry. whilst you're here, it would be best if you didn't wander. ",0.0,0.781,0.219,0.6369,1,0,1,0,1,0,1,0,1,0
fudge, professor mcgonagall! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
fudge," oh, hagrid... ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," rosmerta, my dear. ",0.0,0.435,0.565,0.3818,1,0,1,0,1,0,0,0,1,0
fudge, i hope business is good. ,0.0,0.341,0.659,0.7003,1,0,1,0,0,0,1,0,1,0
fudge, we have...we have a killer on the loose. ,0.524,0.476,0.0,-0.765,0,1,0,1,0,1,0,0,0,1
fudge, harry potter. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
fudge, shh! come. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, not only did black lead him to the potters that night he also killed one of their friends peter pettigrew! ,0.185,0.695,0.12,-0.4003,0,1,0,1,0,0,0,0,0,1
fudge, black was vicious. ,0.556,0.444,0.0,-0.3612,0,1,0,1,0,1,0,0,0,1
fudge, he didn't kill pettigrew. he destroyed him! ,0.262,0.409,0.33,0.2095,1,0,1,0,0,0,0,0,1,0
fudge, a finger. that's all that was left. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, a finger. nothing else. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, and now he wants to finish what he started. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
fudge, that's not the worst of it. ,0.0,0.603,0.397,0.5096,1,0,1,0,0,0,0,0,1,0
fudge, black was vicious. ,0.556,0.444,0.0,-0.3612,0,1,0,1,0,1,0,0,0,1
fudge," he didn 't kill pettigrew, he destroyed him! ",0.577,0.423,0.0,-0.8478,0,1,0,1,0,0,0,0,0,1
fudge, on the slope. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," no, hagrid. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," well, i think we should get down to our business, shall we? ",0.0,0.84,0.16,0.2732,1,0,1,0,1,0,0,0,1,0
fudge," very well. it is the decision of the committee for the disposal of dangerous creatures that the hippogriff buckbeak here in after called ""the condemned,"" shall be executed this day at sundown. ",0.16,0.776,0.064,-0.5584,0,1,0,1,0,1,0,0,0,1
fudge, the execution shall dispatch... ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," yes, very well. perhaps it would be... ",0.0,0.495,0.505,0.624,1,0,1,0,0,0,0,0,1,0
fudge, your name only. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, where? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge, what am i supposed to see? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," oh, yes. indeed, indeed. ",0.0,0.526,0.474,0.4019,1,0,1,0,0,0,0,0,1,0
fudge, i see no strawberries. ,0.423,0.577,0.0,-0.296,0,1,0,0,0,0,0,0,0,1
fudge, where? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," let's get this over, please. ",0.0,0.635,0.365,0.3182,1,0,1,0,0,0,0,0,1,0
fudge, but where is it? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge," i saw the beast, just now. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
fudge, not a moment ago! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," come now, dumbledore. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, someone's obviously released him. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge, hagrid? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
fudge," well, well. ",0.0,0.0,1.0,0.4939,1,0,1,0,1,0,0,0,1,0
fudge, we must search the grounds.,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog,who is it? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, hagrid? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, is that you? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, yes. ,0.0,0.0,1.0,0.4019,1,0,1,0,0,0,0,0,1,0
aragog, hagrid has never sent men into our hollow before. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aragog, that's a lie. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aragog, hagrid never opened the chamber of secrets. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, no. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, the monster was born in the castle. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aragog, i came to hagrid from a distant land in the pocket of a traveler. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aragog, we do not speak of it. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aragog, it is an ancient creature we spiders fear above all others. ,0.242,0.758,0.0,-0.4939,0,0,0,1,0,0,0,0,0,1
aragog, i never saw any part of the castle but the box in which hagrid kept me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aragog, the girl was discovered in a bathroom. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aragog," when i was accused, hagrid brought me here. ",0.239,0.761,0.0,-0.296,0,1,0,1,0,0,0,1,0,1
aragog, go? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aragog, i think not. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aragog, my sons and daughters do not harm hagrid on my command. ,0.0,0.778,0.222,0.431,1,0,1,0,0,0,0,0,1,0
aragog, but i cannot deny them fresh meat when it wanders so willingly into our midst. ,0.136,0.722,0.142,0.0286,1,0,1,0,1,0,0,0,1,0
aragog," goodbye, friend of hagrid.",0.0,0.484,0.516,0.4939,1,0,1,0,0,0,1,0,1,0
student,"welcome back, sir nicholas. ",0.0,0.5,0.5,0.4588,1,0,1,0,0,0,0,0,1,0
student," good evening, sir nicholas. ",0.0,0.508,0.492,0.4404,1,0,1,0,0,0,0,0,1,0
student," good to see you, sir nicholas.",0.0,0.633,0.367,0.4404,1,0,1,0,0,0,0,0,1,0
aunt marge,"you still here, are you? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge, don't say 'yes' in that ungrateful way. ,0.513,0.487,0.0,-0.6437,0,1,0,1,0,0,0,0,0,1
aunt marge, damn good of my brother to keep you. ,0.233,0.517,0.25,0.0516,0,0,1,0,0,0,0,0,1,0
aunt marge, he'd have been straight to an orphanage if he'd been dumped on my doorstep. ,0.163,0.723,0.114,-0.2023,0,1,0,1,0,1,0,0,0,1
aunt marge, is that my dudders? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge, is that my little neffy-pooh? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge," give us a kiss. come on. up, up. ",0.0,0.714,0.286,0.4215,0,0,1,0,0,0,0,0,1,0
aunt marge, finish that off for mommy. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aunt marge," good boy, rippy-pooh. ",0.0,0.408,0.592,0.4404,1,0,1,0,0,0,0,0,1,0
aunt marge, just a small one. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge," excellent nosh, petunia. ",0.0,0.351,0.649,0.5719,1,0,1,0,0,0,1,0,1,0
aunt marge, a bit more. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aunt marge," usually just a fry-up for me, what with 12 dogs. ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
aunt marge, just a bit more. that's a boy. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aunt marge, you wanna try a little drop of brandy? ,0.205,0.795,0.0,-0.204,0,1,0,1,0,1,0,0,0,1
aunt marge, a little drop of brandy-brandy windy-wandy for rippy-pippy-pooh? ,0.205,0.795,0.0,-0.204,0,1,0,1,0,0,0,0,0,1
aunt marge, what are you smirking at? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge," where did you send the boy, vernon? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aunt marge," do they use a cane at st. brutus', boy? ",0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
aunt marge, excellent. i won't have this namby-pamby...wishy-washy nonsense about not beating people who deserve it. ,0.136,0.553,0.311,0.5393,1,0,1,0,0,0,1,0,1,0
aunt marge, you mustn't blame yourself about how this one turned out. ,0.0,0.816,0.184,0.2584,1,0,1,0,1,0,0,0,1,0
aunt marge, it's all to do with blood. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
aunt marge, bad blood will out. ,0.538,0.462,0.0,-0.5423,0,0,0,1,0,1,0,0,0,1
aunt marge," what is it the boy's father did, petunia? ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
aunt marge," and a drunk too, no doubt? ",0.282,0.47,0.248,-0.0747,0,1,0,1,0,0,0,0,0,1
aunt marge, what did you say? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
aunt marge," don't worry. don't fuss, petunia. ",0.0,0.624,0.376,0.3412,1,0,1,0,0,0,0,0,1,0
aunt marge, i have a very firm grip. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aunt marge," quiet, vernon. you, clean it up. ",0.0,0.649,0.351,0.4019,0,0,1,0,1,0,0,0,1,0
aunt marge," actually, it's nothing to do with the father. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
aunt marge, it's all to do with the mother. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
aunt marge, you see it all the time with dogs. ,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
aunt marge," if something's wrong with the bitch, then something's wrong with the pup. ",0.526,0.474,0.0,-0.875,0,1,0,1,0,0,0,0,0,1
aunt marge, right. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge, let me tell you... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge," vernon! vernon! vernon, do something! ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
aunt marge, don't you dare!,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike,welcome to the knight bus...emergency transport for the stranded witch or wizard. ,0.161,0.645,0.194,0.128,1,0,1,0,0,0,0,0,1,0
stan shunpike," 
	my name is stan shunpike, and i will be your conductor for this evening. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, what you doing down there? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
stan shunpike, what you fall over for? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike," well, come on, then. ",0.0,0.588,0.412,0.2732,1,0,1,0,1,0,0,0,1,0
stan shunpike, let's not wait for the grass to grow. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
stan shunpike, what you looking at? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike," well, come on, then. in. ",0.0,0.656,0.344,0.2732,1,0,1,0,1,0,0,0,1,0
stan shunpike," no, no, no. i'll get this. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, you get in. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
stan shunpike," come on. come on. move on, move on. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
stan shunpike," take her away, ern. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, what did you say your name was? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, where abouts are you headed? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
stan shunpike," you hear that? ""the leaky cauldron. that's in london."" ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
stan shunpike," muggles? they don't see nothing, do they? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike," no, but if you jab them with a fork, they feel. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
stan shunpike, who is that? who is...? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike," that is sirius black, that is. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, don't tell me you've never been hearing of sirius black. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
stan shunpike, he's a murderer. ,0.697,0.303,0.0,-0.6808,0,1,0,1,0,1,0,0,0,1
stan shunpike, got himself locked up in azkaban for it. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
stan shunpike," well, that's the question, isn't it? ",0.0,0.704,0.296,0.2732,1,0,1,0,0,0,0,0,1,0
stan shunpike, he's the first one that done it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike, he was a big supporter of you-know-who. ,0.0,0.741,0.259,0.2732,1,0,1,0,1,0,0,0,1,0
stan shunpike, i reckon you've heard of him. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0
stan shunpike, the leaky cauldron. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
stan shunpike," take it away, ern.",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
shrunken head,"yeah, take it away, ernie. ",0.0,0.645,0.355,0.296,1,0,1,0,0,0,0,0,1,0
shrunken head, it's going to be a bumpy ride. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
shrunken head, the leaky cauldron. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
shrunken head, if you have pea soup make sure you eat it before it eats you. ,0.0,0.85,0.15,0.3182,1,0,1,0,1,0,1,0,1,0
shrunken head," ernie, little old lady at 12 o'clock! ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
shrunken head," ten, nine, eight...seven, six, five...four, three, three and a half...two, one and three quarters. ",0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0
shrunken head, yes! ,0.0,0.0,1.0,0.4574,1,0,1,0,0,0,0,0,1,0
shrunken head," ernie, two double-deckers at 12 o'clock. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
shrunken head," they're getting closer, ernie. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
shrunken head," ernie, they're right on top of us! ",0.0,0.741,0.259,0.2714,1,0,1,0,1,0,1,0,1,0
shrunken head, mind your head. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
shrunken head," hey, guys? guys? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
shrunken head, why the long faces? ,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
shrunken head," yeah, yeah. nearly there. nearly there. ",0.0,0.476,0.524,0.5267,1,0,1,0,0,0,0,0,1,0
shrunken head," next stop, knockturn alley. ",0.423,0.577,0.0,-0.296,0,1,0,1,0,0,0,0,0,1
shrunken head," yeah, take it away, ernie!",0.0,0.616,0.384,0.3595,1,0,1,0,0,0,0,0,1,0
tom,"mr. potter, at last. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
tom, room 11. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
tom," right smart bird you got there, mr. potter. ",0.0,0.722,0.278,0.4019,0,0,1,0,1,0,0,0,1,0
tom, he arrived here just five minutes before yourself.,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
vendor,right! you gonna move that bus or what?,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
housekeeper,housekeeping! i'll come back later.,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin,"here, eat this. it'll help. ",0.0,0.597,0.403,0.4019,1,0,1,0,0,0,0,0,1,0
lupin, it's all right. it's chocolate. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, it was a dementor.  ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, one of the guards of azkaban. it's gone now. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin, it was searching the train for sirius black. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin," if you'll excuse me, i need to have a little word with the driver. ",0.0,0.909,0.091,0.0772,1,0,1,0,1,0,0,0,1,0
lupin, eat. you'll feel better. ,0.0,0.508,0.492,0.4404,1,0,1,0,0,0,0,0,1,0
lupin," intriguing, isn't it? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, would anyone like to venture a guess as to what is inside? ,0.0,0.815,0.185,0.3612,1,0,0,0,1,0,0,0,1,0
lupin," very good, mr. thomas. ",0.0,0.484,0.516,0.4927,1,0,1,0,1,0,0,0,1,0
lupin," now, can anybody tell me what a boggart looks like? ",0.0,0.783,0.217,0.3612,1,0,0,0,0,0,0,0,1,0
lupin," so terrifying, yes, yes, yes... ",0.293,0.073,0.634,0.5646,1,0,1,0,0,0,0,0,1,0
lupin," luckily, a very simple charm exists to repel a boggart. ",0.0,0.56,0.44,0.7414,1,0,1,0,1,0,1,0,1,0
lupin, let's practice it now. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin," without wands, please. ",0.495,0.505,0.0,-0.2411,0,1,0,1,0,1,0,0,0,1
lupin, after me. riddikulus! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, very good. ,0.0,0.238,0.762,0.4927,1,0,1,0,1,0,0,0,1,0
lupin, a little louder and very clear. ,0.0,0.633,0.367,0.4391,1,0,1,0,0,0,0,0,1,0
lupin, listen: riddikulus! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, very good. ,0.0,0.238,0.762,0.4927,1,0,1,0,1,0,0,0,1,0
lupin, so much for the easy part.  ,0.0,0.633,0.367,0.4404,1,0,1,0,1,0,0,0,1,0
lupin," you see, the incantation alone is not enough. ",0.222,0.778,0.0,-0.25,0,0,0,1,0,0,0,0,0,1
lupin, what really finishes a boggart is laughter. ,0.0,0.652,0.348,0.4939,1,0,1,0,0,0,0,0,1,0
lupin, you need to force it to assume a shape you find truly amusing.  ,0.0,0.667,0.333,0.6705,0,0,1,0,1,0,0,0,1,0
lupin," let me explain. neville, would you join me, please? ",0.0,0.609,0.391,0.5423,1,0,1,0,0,0,0,0,1,0
lupin," come on, don't be shy. come on. ",0.0,0.775,0.225,0.1877,1,0,1,0,0,0,0,0,1,0
lupin, come on. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin," hello. neville, what frightens you most of all? ",0.278,0.722,0.0,-0.4019,0,1,0,1,0,0,0,0,0,1
lupin, sorry? ,1.0,0.0,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
lupin," professor snape. yes, frightens all. ",0.321,0.357,0.321,0.0,1,0,1,0,1,0,0,0,1,0
lupin, you live with your grandmother. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, no it won't. i want you to picture her clothes. ,0.3,0.7,0.0,-0.3447,0,0,0,0,0,0,0,0,0,1
lupin," only her clothes, very clearly, in your mind. ",0.0,0.7,0.3,0.4576,1,0,1,0,0,0,1,0,1,0
lupin, we don't need to hear. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin," as long as you see it, we'll see it. ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
lupin," now, when i open that wardrobe here's what i want you to do. excuse me. ",0.0,0.833,0.167,0.1531,1,0,1,0,1,0,1,0,1,0
lupin, imagine professor snape in your grandmother's clothes. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, can you do that? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin, yes. wand at the ready. ,0.0,0.366,0.634,0.6369,1,0,1,0,0,0,0,0,1,0
lupin," one, two, three. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
lupin," think, neville, think. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin," wonderful, neville, wonderful! ",0.0,0.115,0.885,0.8268,1,0,1,0,1,0,0,0,1,0
lupin," incredible! okay to the back, neville. ",0.0,0.668,0.332,0.358,1,0,1,0,1,0,0,0,1,0
lupin," everyone, form a line... ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin, form a line! ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
lupin, i want everyone to picture the thing they fear the very most and turn it into something funny. ,0.143,0.67,0.188,-0.0,1,0,0,0,1,0,0,0,1,0
lupin, next! ron! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, concentrate. face your fear. ,0.516,0.484,0.0,-0.4939,0,1,0,1,0,0,0,0,0,1
lupin, be brave! ,0.0,0.213,0.787,0.5707,1,0,1,0,1,0,0,0,1,0
lupin," wand at the ready, ron. ",0.0,0.615,0.385,0.3612,1,0,1,0,0,0,0,0,1,0
lupin, yes! ,0.0,0.0,1.0,0.4574,1,0,1,0,0,0,0,0,1,0
lupin," you see? very good, very good! ",0.0,0.366,0.634,0.7871,1,0,0,0,0,0,0,0,1,0
lupin," marvelous! absolutely, very, very enjoyable! parvati! next! ",0.0,0.362,0.638,0.869,1,0,1,0,0,0,0,0,1,0
lupin, show us what you see. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
lupin, keep your nerve. steady. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
lupin," and next! step up, step up! ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin," wonderful, wonderful! here! ",0.0,0.111,0.889,0.8395,1,0,1,0,1,0,0,0,1,0
lupin, riddikulus! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
lupin, right. sorry about that. ,0.302,0.698,0.0,-0.0772,0,1,0,1,0,0,0,0,0,1
lupin, that's enough for today. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
